50904|2020-11-09|t|150.00|150.00|1|40
50904|2020-11-10|t|150.00|150.00|1|40
50904|2020-11-11|t|150.00|150.00|1|40
50904|2020-11-12|t|150.00|150.00|1|40
50904|2020-11-13|t|155.00|155.00|2|40
50904|2020-11-14|t|155.00|155.00|2|40
50904|2020-11-15|t|150.00|150.00|1|40
50904|2020-11-16|t|150.00|150.00|1|40
50904|2020-11-17|t|150.00|150.00|1|40
50904|2020-11-18|t|150.00|150.00|1|40
50904|2020-11-19|t|150.00|150.00|1|40
50904|2020-11-20|t|155.00|155.00|2|40
50904|2020-11-21|t|155.00|155.00|2|40
50904|2020-11-22|t|150.00|150.00|1|40
50904|2020-11-23|t|150.00|150.00|1|40
50904|2020-11-24|t|150.00|150.00|1|40
50904|2020-11-25|t|150.00|150.00|1|40
50904|2020-11-26|t|150.00|150.00|1|40
50904|2020-11-27|t|155.00|155.00|2|40
50904|2020-11-28|t|155.00|155.00|2|40
50904|2020-11-29|t|150.00|150.00|1|40
50904|2020-11-30|t|150.00|150.00|1|40
50904|2020-12-01|t|150.00|150.00|1|40
50904|2020-12-02|t|150.00|150.00|1|40
50904|2020-12-03|t|150.00|150.00|1|40
50904|2020-12-04|t|155.00|155.00|2|40
50904|2020-12-05|t|155.00|155.00|2|40
50904|2020-12-06|t|150.00|150.00|1|40
50904|2020-12-07|t|150.00|150.00|1|40
50904|2020-12-08|t|150.00|150.00|1|40
50904|2020-12-09|t|150.00|150.00|1|40
50904|2020-12-10|t|150.00|150.00|1|40
50904|2020-12-11|t|155.00|155.00|2|40
50904|2020-12-12|t|155.00|155.00|2|40
50904|2020-12-13|t|150.00|150.00|1|40
50904|2020-12-14|t|150.00|150.00|1|40
50904|2020-12-15|t|150.00|150.00|1|40
2436964|2020-07-27|f|110.00|110.00|3|1125
2436964|2020-07-28|f|110.00|110.00|3|1125
2436964|2020-07-29|f|110.00|110.00|3|1125
2436964|2020-07-30|f|110.00|110.00|3|1125
2436964|2020-07-31|f|110.00|110.00|3|1125
2436964|2020-08-01|f|110.00|110.00|2|1125
2436964|2020-08-02|f|110.00|110.00|2|1125
2436964|2020-08-03|f|110.00|110.00|2|1125
2436964|2020-08-04|f|110.00|110.00|2|1125
2436964|2020-08-05|t|110.00|110.00|2|1125
2436964|2020-08-06|t|110.00|110.00|2|1125
2436964|2020-08-07|t|110.00|110.00|2|1125
2436964|2020-08-08|t|110.00|110.00|2|1125
2436964|2020-08-09|t|110.00|110.00|2|1125
2436964|2020-08-10|t|110.00|110.00|2|1125
2436964|2020-08-11|t|110.00|110.00|2|1125
2436964|2020-08-12|t|110.00|110.00|2|1125
2436964|2020-08-13|t|110.00|110.00|2|1125
2436964|2020-08-14|f|110.00|110.00|2|1125
2436964|2020-08-15|f|110.00|110.00|2|1125
2436964|2020-08-16|t|110.00|110.00|2|1125
2436964|2020-08-17|t|110.00|110.00|2|1125
2436964|2020-08-18|t|110.00|110.00|2|1125
2436964|2020-08-19|t|110.00|110.00|2|1125
2436964|2020-08-20|t|110.00|110.00|2|1125
2436964|2020-08-21|t|110.00|110.00|2|1125
2436964|2020-08-22|t|110.00|110.00|2|1125
2436964|2020-08-23|t|110.00|110.00|2|1125
2436964|2020-08-24|t|110.00|110.00|2|1125
2436964|2020-08-25|t|110.00|110.00|2|1125
2436964|2020-08-26|t|110.00|110.00|2|1125
2436964|2020-08-27|t|110.00|110.00|2|1125
2436964|2020-08-28|t|110.00|110.00|2|1125
2436964|2020-08-29|t|110.00|110.00|2|1125
2436964|2020-08-30|t|110.00|110.00|2|1125
2436964|2020-08-31|t|110.00|110.00|2|1125
2436964|2020-09-01|t|105.00|105.00|2|1125
2436964|2020-09-02|t|105.00|105.00|2|1125
2436964|2020-09-03|t|105.00|105.00|2|1125
2436964|2020-09-04|t|105.00|105.00|2|1125
2436964|2020-09-05|t|105.00|105.00|2|1125
2436964|2020-09-06|t|105.00|105.00|2|1125
2436964|2020-09-07|t|105.00|105.00|2|1125
2436964|2020-09-08|t|105.00|105.00|2|1125
2436964|2020-09-09|t|105.00|105.00|2|1125
2436964|2020-09-10|t|105.00|105.00|2|1125
2436964|2020-09-11|t|105.00|105.00|2|1125
2436964|2020-09-12|t|105.00|105.00|2|1125
2436964|2020-09-13|t|105.00|105.00|2|1125
2436964|2020-09-14|t|105.00|105.00|2|1125
2436964|2020-09-15|t|105.00|105.00|2|1125
2436964|2020-09-16|t|105.00|105.00|2|1125
